"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   5.29612960815E+01   5.22700004578E+01  100328_02231
   5.28884544373E+01   5.18100013733E+01  100328_03231
   5.28986091614E+01   5.17900009155E+01  100328_04271
   5.28975486755E+01   5.17599983215E+01  100328_05281
   5.28869285583E+01   5.16500015259E+01  100328_06291
   5.28954391479E+01   5.14300003052E+01  100328_07271
   5.28938293457E+01   5.15900001526E+01  100328_08301
   5.28915100098E+01   5.15999984741E+01  100328_09281
   5.28891716003E+01   5.15900001526E+01  100328_10241
   5.29050407410E+01   5.16399993896E+01  100328_11291
   5.29212570190E+01   5.16800003052E+01  100328_12291
   5.31265869141E+01   5.26699981689E+01  100328_01251
   5.29929542542E+01   5.17599983215E+01  100328_02271
   5.30958480835E+01   5.21500015259E+01  100328_03161
   5.31096725464E+01   5.20499992371E+01  100328_03291
   5.30231971741E+01   5.14099998474E+01  100328_04261
   5.30132637024E+01   5.13100013733E+01  100328_05301
   5.30084762573E+01   5.12200012207E+01  100328_06301
   5.30105133057E+01   5.11100006104E+01  100328_07281
   5.29986076355E+01   5.10600013733E+01  100328_09051
   5.29877052307E+01   5.10400009155E+01  100328_10051
   5.29817085266E+01   5.10200004578E+01  100328_10311
   0.00000000000E+00   5.10400009155E+01  100328_11271
   0.00000000000E+00   5.11599998474E+01  100328_12261
   0.00000000000E+00   5.17700004578E+01  100328_02071
   0.00000000000E+00   5.18300018311E+01  100328_02281
   0.00000000000E+00   5.14300003052E+01  100328_03291
   0.00000000000E+00   5.12700004578E+01  100328_04291
   0.00000000000E+00   5.12000007629E+01  100328_05291
   0.00000000000E+00   5.11100006104E+01  100328_07011
   0.00000000000E+00   5.10900001526E+01  100328_07251
   0.00000000000E+00   5.10699996948E+01  100328_08291
   0.00000000000E+00   5.10400009155E+01  100328_09271
   0.00000000000E+00   5.10400009155E+01  100328_11011
   0.00000000000E+00   5.11399993896E+01  100328_12031
   0.00000000000E+00   5.15699996948E+01  100328_12271
   0.00000000000E+00   5.21199989319E+01  100328_01311
   0.00000000000E+00   5.15900001526E+01  100328_02271
   0.00000000000E+00   5.14500007629E+01  100328_03281
   0.00000000000E+00   5.13800010681E+01  100328_04281
   0.00000000000E+00   5.12900009155E+01  100328_05291
   0.00000000000E+00   5.12400016785E+01  100328_07091
   0.00000000000E+00   5.12400016785E+01  100328_08051
   0.00000000000E+00   5.12299995422E+01  100328_08271
   0.00000000000E+00   5.12400016785E+01  100328_09301
   0.00000000000E+00   5.12099990845E+01  100328_10301
   0.00000000000E+00   5.12799987793E+01  100328_11241
   0.00000000000E+00   5.14799995422E+01  100328_12301
   0.00000000000E+00   5.12400016785E+01  100328_01281
   0.00000000000E+00   5.19300003052E+01  100328_01291
   0.00000000000E+00   5.23100013733E+01  100328_02261
   0.00000000000E+00   5.18100013733E+01  100328_03311
   0.00000000000E+00   5.16300010681E+01  100328_05121
   0.00000000000E+00   5.15600013733E+01  100328_06011
   0.00000000000E+00   5.14199981689E+01  100328_07011
   0.00000000000E+00   5.13100013733E+01  100328_08041
   0.00000000000E+00   5.12599983215E+01  100328_08281
   0.00000000000E+00   5.12299995422E+01  100328_10281
   0.00000000000E+00   5.13499984741E+01  100328_12021
   0.00000000000E+00   5.12999992371E+01  100328_01041
   0.00000000000E+00   5.14799995422E+01  100328_01291
   0.00000000000E+00   5.15299987793E+01  100328_02241
   0.00000000000E+00   5.15800018311E+01  100328_04021
   0.00000000000E+00   5.14300003052E+01  100328_04301
   0.00000000000E+00   5.13600006104E+01  100328_06021
   0.00000000000E+00   5.12599983215E+01  100328_07011
   0.00000000000E+00   5.12299995422E+01  100328_07271
   0.00000000000E+00   5.11800003052E+01  100328_08311
   0.00000000000E+00   5.11800003052E+01  100328_10081
   0.00000000000E+00   5.12200012207E+01  100328_10281
   0.00000000000E+00   5.12000007629E+01  100328_11301
   0.00000000000E+00   5.15299987793E+01  100328_01052
   0.00000000000E+00   5.15299987793E+01  100328_01312
   0.00000000000E+00   5.18100013733E+01  100328_02252
   0.00000000000E+00   5.14000015259E+01  100328_04032
   0.00000000000E+00   5.13800010681E+01  100328_04252
   0.00000000000E+00   5.12700004578E+01  100328_05312
   0.00000000000E+00   5.11800003052E+01  100328_06282
   0.00000000000E+00   5.11500015259E+01  100328_07312
   0.00000000000E+00   5.11300010681E+01  100328_08292
   0.00000000000E+00   5.11300010681E+01  100328_10032
   0.00000000000E+00   5.11500015259E+01  100328_10312
   0.00000000000E+00   5.11599998474E+01  100328_11302
   0.00000000000E+00   5.11899986267E+01  100328_12202
   0.00000000000E+00   5.13100013733E+01  100328_02022
   0.00000000000E+00   5.13800010681E+01  100328_02282
   0.00000000000E+00   5.13499984741E+01  100328_04052
   0.00000000000E+00   5.13400001526E+01  100328_05012
   0.00000000000E+00   5.12299995422E+01  100328_05242
   0.00000000000E+00   5.11500015259E+01  100328_07092
   0.00000000000E+00   5.10800018311E+01  100328_07232
   0.00000000000E+00   5.10800018311E+01  100328_08302
   0.00000000000E+00   5.10800018311E+01  100328_09272
   0.00000000000E+00   5.11300010681E+01  100328_11082
   0.00000000000E+00   5.12000007629E+01  100328_11302
   0.00000000000E+00   5.12999992371E+01  100328_12202
   0.00000000000E+00   5.13499984741E+01  100328_01302
   0.00000000000E+00   5.12900009155E+01  100328_03042
   0.00000000000E+00   5.13600006104E+01  100328_03262
   0.00000000000E+00   5.13199996948E+01  100328_04262
   0.00000000000E+00   5.12200012207E+01  100328_05282
   0.00000000000E+00   5.11599998474E+01  100328_06252
   0.00000000000E+00   5.10900001526E+01  100328_07292
   0.00000000000E+00   5.10699996948E+01  100328_08282
   0.00000000000E+00   5.10600013733E+01  100328_10022
   0.00000000000E+00   5.11800003052E+01  100328_11072
   0.00000000000E+00   5.11800003052E+01  100328_12022
   0.00000000000E+00   5.17299995422E+01  100328_12302
   0.00000000000E+00   5.14000015259E+01  100328_01302
   0.00000000000E+00   5.13600006104E+01  100328_02242
   0.00000000000E+00   5.13400001526E+01  100328_03262
   0.00000000000E+00   5.14399986267E+01  100328_04292
   0.00000000000E+00   5.13300018311E+01  100328_05272
   0.00000000000E+00   5.12200012207E+01  100328_06262
   0.00000000000E+00   5.13400001526E+01  100328_07292
   0.00000000000E+00   5.11100006104E+01  100328_08282
   0.00000000000E+00   5.11399993896E+01  100328_09262
   0.00000000000E+00   5.11300010681E+01  100328_10252
   0.00000000000E+00   5.11300010681E+01  100328_11262
   0.00000000000E+00   5.11899986267E+01  100328_12222
   0.00000000000E+00   5.13100013733E+01  100328_01262
   0.00000000000E+00   5.15200004578E+01  100328_02232
   0.00000000000E+00   5.13300018311E+01  100328_04012
   0.00000000000E+00   5.11800003052E+01  100328_04302
   0.00000000000E+00   5.12200012207E+01  100328_05272
   0.00000000000E+00   5.11399993896E+01  100328_06292
   0.00000000000E+00   5.11100006104E+01  100328_08042
   0.00000000000E+00   5.08300018311E+01  100328_08302
   0.00000000000E+00   5.08699989319E+01  100328_09292
   0.00000000000E+00   5.08499984741E+01  100328_10272
   0.00000000000E+00   5.09700012207E+01  100328_12012
   0.00000000000E+00   5.11800003052E+01  100328_12282
   0.00000000000E+00   5.15099983215E+01  100328_02092
   0.00000000000E+00   5.23800010681E+01  100328_02272
   0.00000000000E+00   5.18699989319E+01  100328_03302
   0.00000000000E+00   5.14900016785E+01  100328_05022
   0.00000000000E+00   5.13699989319E+01  100328_05262
   0.00000000000E+00   5.09599990845E+01  100328_06302
   0.00000000000E+00   5.11899986267E+01  100328_07282
   0.00000000000E+00   5.09099998474E+01  100328_08312
   0.00000000000E+00   5.11199989319E+01  100328_09282
   0.00000000000E+00   5.11399993896E+01  100328_10282
   0.00000000000E+00   5.11599998474E+01  100328_12062
   0.00000000000E+00   5.16899986267E+01  100328_01062
   0.00000000000E+00   5.14199981689E+01  100328_02012
   0.00000000000E+00   5.18800010681E+01  100328_03022
   0.00000000000E+00   5.18199996948E+01  100328_03292
   0.00000000000E+00   5.17299995422E+01  100328_04262
   0.00000000000E+00   5.14900016785E+01  100328_05252
   0.00000000000E+00   5.13699989319E+01  100328_07062
   0.00000000000E+00   5.11899986267E+01  100328_08102
   0.00000000000E+00   5.14599990845E+01  100328_09012
   0.00000000000E+00   5.11500015259E+01  100328_10042
   0.00000000000E+00   5.11500015259E+01  100328_11012
   0.00000000000E+00   5.11300010681E+01  100328_11292
   0.00000000000E+00   5.12000007629E+01  100328_12222
   0.00000000000E+00   5.11399993896E+01  100328_02052
   0.00000000000E+00   5.15699996948E+01  100328_02272
   0.00000000000E+00   5.13100013733E+01  100328_03272
   0.00000000000E+00   5.12200012207E+01  100328_05012
   0.00000000000E+00   5.11500015259E+01  100328_05312
   0.00000000000E+00   5.11300010681E+01  100328_06272
   0.00000000000E+00   5.10800018311E+01  100328_08022
   0.00000000000E+00   5.10800018311E+01  100328_08312
   0.00000000000E+00   5.07999992371E+01  100328_10022
   0.00000000000E+00   5.10900001526E+01  100328_11022
   0.00000000000E+00   5.10800018311E+01  100328_11292
   0.00000000000E+00   5.10999984741E+01  100328_12202
   0.00000000000E+00   5.15400009155E+01  100328_01102
   0.00000000000E+00   5.18400001526E+01  100328_02012
   0.00000000000E+00   5.17400016785E+01  100328_02292
   0.00000000000E+00   5.14399986267E+01  100328_03212
   0.00000000000E+00   5.13100013733E+01  100328_04282
   0.00000000000E+00   5.12000007629E+01  100328_05302
   0.00000000000E+00   5.11500015259E+01  100328_07022
   0.00000000000E+00   5.10699996948E+01  100328_07302
   0.00000000000E+00   5.10699996948E+01  100328_09042
   0.00000000000E+00   5.10900001526E+01  100328_10022
   0.00000000000E+00   5.10900001526E+01  100328_10292
   0.00000000000E+00   5.11500015259E+01  100328_12032
   0.00000000000E+00   5.12200012207E+01  100328_01082
   0.00000000000E+00   5.13199996948E+01  100328_01302
   0.00000000000E+00   5.18499984741E+01  100328_02252
   0.00000000000E+00   5.15000000000E+01  100328_03302
   0.00000000000E+00   5.13699989319E+01  100328_05012
   0.00000000000E+00   5.12799987793E+01  100328_06012
   0.00000000000E+00   5.12200012207E+01  100328_06242
   0.00000000000E+00   5.11500015259E+01  100328_08052
   0.00000000000E+00   5.11100006104E+01  100328_09012
   0.00000000000E+00   5.11199989319E+01  100328_09302
   0.00000000000E+00   5.16199989319E+01  100328_10162
   0.00000000000E+00   5.12999992371E+01  100328_11042
   0.00000000000E+00   5.12400016785E+01  100328_12032
   0.00000000000E+00   5.13499984741E+01  100328_01052
   0.00000000000E+00   5.19000015259E+01  100328_01292
   0.00000000000E+00   5.21899986267E+01  100328_03042
   0.00000000000E+00   5.15900001526E+01  100328_03302
   0.00000000000E+00   5.16899986267E+01  100328_04292
   0.00000000000E+00   5.14599990845E+01  100328_06042
   0.00000000000E+00   5.13300018311E+01  100328_06302
   0.00000000000E+00   5.12400016785E+01  100328_07302
   0.00000000000E+00   5.11800003052E+01  100328_08312
   0.00000000000E+00   5.12000007629E+01  100328_10012
   0.00000000000E+00   5.11899986267E+01  100328_10282
   0.00000000000E+00   5.12400016785E+01  100328_12012
   0.00000000000E+00   5.18600006104E+01  100328_01052
   0.00000000000E+00   5.14500007629E+01  100328_01272
   0.00000000000E+00   5.19700012207E+01  100328_02282
   0.00000000000E+00   5.20600013733E+01  100328_04012
   0.00000000000E+00   5.14900016785E+01  100328_05022
   0.00000000000E+00   5.13800010681E+01  100328_06032
   0.00000000000E+00   5.13300018311E+01  100328_06282
   0.00000000000E+00   5.12200012207E+01  100328_08012
   0.00000000000E+00   5.11599998474E+01  100328_08292
   0.00000000000E+00   5.11599998474E+01  100328_10032
   0.00000000000E+00   5.11800003052E+01  100328_11022
   0.00000000000E+00   5.09500007629E+01  100328_11302
   0.00000000000E+00   5.09500007629E+01  100328_01062
   0.00000000000E+00   5.10800018311E+01  100328_01302
   0.00000000000E+00   5.10000000000E+01  100328_03052
   0.00000000000E+00   5.12400016785E+01  100328_04022
   0.00000000000E+00   5.10800018311E+01  100328_04302
   0.00000000000E+00   5.09300003052E+01  100328_06012
   0.00000000000E+00   5.08699989319E+01  100328_06292
   0.00000000000E+00   5.08300018311E+01  100328_08012
   0.00000000000E+00   5.08199996948E+01  100328_08272
   0.00000000000E+00   5.08100013733E+01  100328_09222
   0.00000000000E+00   5.07200012207E+01  100328_10292
   0.00000000000E+00   5.12999992371E+01  100328_12062
   0.00000000000E+00   5.13600006104E+01  100328_01022
   0.00000000000E+00   5.11399993896E+01  100328_01302
   0.00000000000E+00   5.08800010681E+01  100328_02272
   0.00000000000E+00   5.10000000000E+01  100328_04032
   0.00000000000E+00   5.09300003052E+01  100328_04252
   0.00000000000E+00   5.08100013733E+01  100328_05312
   0.00000000000E+00   5.08300018311E+01  100328_06212
   0.00000000000E+00   5.07999992371E+01  100328_08012
   0.00000000000E+00   5.07900009155E+01  100328_09062
   0.00000000000E+00   5.07900009155E+01  100328_10082
   0.00000000000E+00   5.07999992371E+01  100328_11042
   0.00000000000E+00   5.08199996948E+01  100328_12022
   0.00000000000E+00   5.08400001526E+01  100328_01082
   0.00000000000E+00   5.08400001526E+01  100328_02032
   0.00000000000E+00   5.09700012207E+01  100328_03032
   0.00000000000E+00   5.09500007629E+01  100328_04302
   0.00000000000E+00   5.08400001526E+01  100328_06052
   0.00000000000E+00   5.07400016785E+01  100328_07032
   0.00000000000E+00   5.07900009155E+01  100328_07302
   0.00000000000E+00   5.07799987793E+01  100328_08272
   0.00000000000E+00   5.07799987793E+01  100328_10022
   0.00000000000E+00   5.07999992371E+01  100328_11072
   0.00000000000E+00   5.08100013733E+01  100328_12012
   0.00000000000E+00   5.18899993896E+01  100328_01152
   0.00000000000E+00   5.10299987793E+01  100328_03032
   0.00000000000E+00   5.09900016785E+01  100328_03232
   0.00000000000E+00   5.08899993896E+01  100328_04302
   0.00000000000E+00   5.09199981689E+01  100328_05202
   0.00000000000E+00   5.07999992371E+01  100328_06242
   0.00000000000E+00   5.08800010681E+01  100328_08032
   0.00000000000E+00   5.08100013733E+01  100328_10082
   0.00000000000E+00   5.08400001526E+01  100328_10232
   0.00000000000E+00   5.09000015259E+01  100328_12112
   0.00000000000E+00   5.10900001526E+01  100328_12232
   0.00000000000E+00   5.15099983215E+01  100328_01262
   0.00000000000E+00   5.12400016785E+01  100328_03042
   0.00000000000E+00   5.12599983215E+01  100328_04062
   5.28669967651E+01   3.92299995422E+01  100346_11011
   5.28621444702E+01   3.92299995422E+01  100346_11291
   5.28696136475E+01   3.92299995422E+01  100346_12271
   5.28593368530E+01   3.92299995422E+01  100346_01311
   5.28490066528E+01   2.91700000763E+01  100346_02281
   5.30360298157E+01   3.98400001526E+01  100346_03281
   5.28891105652E+01   2.88700008392E+01  100346_05021
   5.28754005432E+01   3.95400009155E+01  100346_05301
   5.28671226501E+01   3.92299995422E+01  100346_06271
   5.28214263916E+01   3.89300003052E+01  100346_08011
   5.27200469971E+01   3.92299995422E+01  100346_08291
   5.26321029663E+01   3.92299995422E+01  100346_09261
   5.25709915161E+01   3.92299995422E+01  100346_10311
   5.25355491638E+01   3.13099994659E+01  100346_11271
   5.26961555481E+01   3.92299995422E+01  100346_01021
   5.27208786011E+01   3.94199981689E+01  100346_01301
   5.25776939392E+01   3.92299995422E+01  100346_05281
   5.24371566772E+01   3.91699981689E+01  100346_07021
   5.23346900940E+01   3.91100006104E+01  100346_07301
   5.22651443481E+01   3.91100006104E+01  100346_08271
   5.21995162964E+01   3.90800018311E+01  100346_10011
   5.21727638245E+01   3.91699981689E+01  100346_10291
   5.24540328979E+01   3.91699981689E+01  100346_11251
   5.24721374512E+01   3.98100013733E+01  100346_12311
   5.52809104919E+01   1.04029998779E+02  100544_10231
   5.53782424927E+01   1.03839996338E+02  100544_11161
   5.55084648132E+01   1.03760002136E+02  100544_12191
   5.55678215027E+01   1.03680000305E+02  100544_01041
   5.56127586365E+01   1.03529998779E+02  100544_02051
   5.56460647583E+01   1.03349998474E+02  100544_03051
   5.57971267700E+01   1.05319999695E+02  100544_03181
   5.58476219177E+01   1.05910003662E+02  100544_03201
   5.58608932495E+01   1.06510002136E+02  100544_03211
   5.59161491394E+01   1.07160003662E+02  100544_03251
   5.58694152832E+01   1.07629997253E+02  100544_04021
   5.58307914734E+01   1.07699996948E+02  100544_04091
   5.58020706177E+01   1.07559997559E+02  100544_04181
   5.57723579407E+01   1.07550003052E+02  100544_05061
   5.57626800537E+01   1.07529998779E+02  100544_05161
   5.57519531250E+01   1.07480003357E+02  100544_05231
   5.57471351624E+01   1.07489997864E+02  100544_05301
   5.57328147888E+01   1.07480003357E+02  100544_06061
   5.56949729919E+01   1.07319999695E+02  100544_06201
   5.56372489929E+01   1.07209999084E+02  100544_07051
   5.55195159912E+01   1.07010002136E+02  100544_08061
   5.53370056152E+01   1.06839996338E+02  100544_09041
   5.52238655090E+01   1.06709999084E+02  100544_10021
   5.51747436523E+01   1.06540000916E+02  100544_11151
   5.51748237610E+01   1.06440002441E+02  100544_12091
   5.51839904785E+01   1.06550003052E+02  100544_12311
   5.54441108704E+01   1.06589996338E+02  100544_01061
   5.54227638245E+01   1.06360000610E+02  100544_02051
   5.55531997681E+01   1.07970001221E+02  100544_03021
   5.55612411499E+01   1.05430000305E+02  100544_03121
   5.55030555725E+01   1.07889999390E+02  100544_04021
   5.53293266296E+01   1.07550003052E+02  100544_05081
   5.50895729065E+01   1.07360000610E+02  100544_06091
   5.49243087769E+01   1.07260002136E+02  100544_07071
   5.47899169922E+01   1.07099998474E+02  100544_08101
   5.47417984009E+01   1.06870002747E+02  100544_09101
   5.48786697388E+01   1.06339996338E+02  100544_10191
   5.49408607483E+01   1.06069999695E+02  100544_11111
   5.50859489441E+01   1.05800003052E+02  100544_12021
   5.52219657898E+01   1.05629997253E+02  100544_12291
   5.53290481567E+01   1.06629997253E+02  100544_01041
   5.55659980774E+01   1.08459999084E+02  100544_01141
   5.55214538574E+01   1.08519996643E+02  100544_01251
   5.56614913940E+01   1.08599998474E+02  100544_03031
   5.56068687439E+01   1.08000000000E+02  100544_04021
   5.55372886658E+01   1.07639999390E+02  100544_05041
   5.54683303833E+01   1.07559997559E+02  100544_06091
   5.53826828003E+01   1.07290000916E+02  100544_06291
   5.53033866882E+01   1.07129997253E+02  100544_07281
   5.52359962463E+01   1.06809997559E+02  100544_08301
   5.52155761719E+01   1.06339996338E+02  100544_09291
   5.52019615173E+01   1.05830001831E+02  100544_11021
   5.52275428772E+01   1.06010002136E+02  100544_11291
   5.52643623352E+01   1.05430000305E+02  100544_01061
   5.52606887817E+01   1.05349998474E+02  100544_01201
   5.54267692566E+01   1.07379997253E+02  100544_02231
   5.53421554565E+01   1.07300003052E+02  100544_03231
   5.53056221008E+01   1.07209999084E+02  100544_04271
   5.52796096802E+01   1.07190002441E+02  100544_05281
   5.52066497803E+01   1.06730003357E+02  100544_06291
   5.51856727600E+01   1.06379997253E+02  100544_07271
   5.51598663330E+01   1.05650001526E+02  100544_08301
   5.51506118774E+01   1.05019996643E+02  100544_09281
   5.51521377563E+01   1.04569999695E+02  100544_10241
   5.51950836182E+01   1.04059997559E+02  100544_11291
   5.52359695435E+01   1.03680000305E+02  100544_12291
   5.55577468872E+01   1.08290000916E+02  100544_01251
   5.54644775391E+01   1.07720001221E+02  100544_02271
   5.56243057251E+01   1.09050003052E+02  100544_03151
   5.56615486145E+01   1.08819999695E+02  100544_03291
   5.55715827942E+01   1.08139999390E+02  100544_04261
   5.55286483765E+01   1.07970001221E+02  100544_05301
   5.54785156250E+01   1.07819999695E+02  100544_06301
   5.53685531616E+01   1.07519996643E+02  100544_07281
   5.52537956238E+01   1.07489997864E+02  100544_09051
   5.52161064148E+01   1.07459999084E+02  100544_10051
   5.52076759338E+01   1.07430000305E+02  100544_10311
   0.00000000000E+00   1.07419998169E+02  100544_11271
   0.00000000000E+00   1.07550003052E+02  100544_12261
   0.00000000000E+00   1.08250000000E+02  100544_02061
   0.00000000000E+00   1.08459999084E+02  100544_02281
   0.00000000000E+00   1.08389999390E+02  100544_03291
   0.00000000000E+00   1.07720001221E+02  100544_04291
   0.00000000000E+00   1.07339996338E+02  100544_07011
   0.00000000000E+00   1.07250000000E+02  100544_07251
   0.00000000000E+00   1.07089996338E+02  100544_08291
   0.00000000000E+00   1.07059997559E+02  100544_09271
   0.00000000000E+00   1.07089996338E+02  100544_11011
   0.00000000000E+00   1.07180000305E+02  100544_11181
   0.00000000000E+00   1.07230003357E+02  100544_11211
   0.00000000000E+00   1.07239997864E+02  100544_11221
   0.00000000000E+00   1.07279998779E+02  100544_11251
   0.00000000000E+00   1.07279998779E+02  100544_11261
   0.00000000000E+00   1.07300003052E+02  100544_11281
   0.00000000000E+00   1.07330001831E+02  100544_11301
   0.00000000000E+00   1.07309997559E+02  100544_12011
   0.00000000000E+00   1.07319999695E+02  100544_12031
   0.00000000000E+00   1.07349998474E+02  100544_12051
   0.00000000000E+00   1.07379997253E+02  100544_12081
   0.00000000000E+00   1.07389999390E+02  100544_12101
   0.00000000000E+00   1.07870002747E+02  100544_12111
   0.00000000000E+00   1.07860000610E+02  100544_12131
   0.00000000000E+00   1.07790000916E+02  100544_12161
   0.00000000000E+00   1.07720001221E+02  100544_12181
   0.00000000000E+00   1.07819999695E+02  100544_12271
   0.00000000000E+00   1.08330001831E+02  100544_01071
   0.00000000000E+00   1.08639999390E+02  100544_01311
   0.00000000000E+00   1.08120002747E+02  100544_02271
   0.00000000000E+00   1.07870002747E+02  100544_03281
   0.00000000000E+00   1.07819999695E+02  100544_04281
   0.00000000000E+00   1.07239997864E+02  100544_05291
   0.00000000000E+00   1.06959999084E+02  100544_07091
   0.00000000000E+00   1.06709999084E+02  100544_08051
   0.00000000000E+00   1.06660003662E+02  100544_08281
   2.54909210205E+01   9.86999988556E+00  100861_10231
   2.54124698639E+01   9.60999965668E+00  100861_11261
   2.53738460541E+01   1.03500003815E+01  100861_12191
   2.53581275940E+01   9.53999996185E+00  100861_01041
   2.53196620941E+01   1.13599996567E+01  100861_02051
   2.52880001068E+01   1.48999996185E+01  100861_03061
   2.53062171936E+01   1.58900003433E+01  100861_03181
   2.53516616821E+01   1.52799997330E+01  100861_04021
   2.53469161987E+01   1.38199996948E+01  100861_04091
   2.53384704590E+01   1.38500003815E+01  100861_04181
   2.53221549988E+01   1.46800003052E+01  100861_05061
   2.52661628723E+01   1.32399997711E+01  100861_07051
   2.51654834747E+01   1.30299997330E+01  100861_08061
   2.51290302277E+01   1.24099998474E+01  100861_09041
   2.51011791229E+01   1.22600002289E+01  100861_10021
   2.50645732880E+01   1.21000003815E+01  100861_11151
   2.50414295197E+01   1.20900001526E+01  100861_12121
   2.50307540894E+01   1.58400001526E+01  100861_01061
   2.50309143066E+01   1.35799999237E+01  100861_02051
   2.51074161530E+01   1.83500003815E+01  100861_03021
   2.50912590027E+01   1.88099994659E+01  100861_04021
   2.50590591431E+01   1.48000001907E+01  100861_05081
   2.50032730103E+01   1.34399995804E+01  100861_07071
   2.49698886871E+01   1.31199998856E+01  100861_08201
   2.49554061890E+01   1.30299997330E+01  100861_09101
   2.48624610901E+01   1.29099998474E+01  100861_10191
   2.48449649811E+01   1.29499998093E+01  100861_11121
   2.48313503265E+01   1.27200002670E+01  100861_12021
   2.48338775635E+01   1.45000000000E+01  100861_12311
   2.49157619476E+01   2.15400009155E+01  100861_01251
   2.49653968811E+01   2.22800006866E+01  100861_03031
   2.49388542175E+01   2.16299991608E+01  100861_04021
   2.48427524567E+01   2.17299995422E+01  100861_05041
   2.48080883026E+01   1.47200002670E+01  100861_06091
   2.47932720184E+01   1.44300003052E+01  100861_06291
   2.47756023407E+01   1.42100000381E+01  100861_07301
   2.47594165802E+01   1.37299995422E+01  100861_08301
   2.47394294739E+01   1.20100002289E+01  100861_10141
   2.47315177917E+01   1.30600004196E+01  100861_11021
   2.47256717682E+01   1.35299997330E+01  100861_11291
   2.47144775391E+01   1.29799995422E+01  100861_01071
   2.47093162537E+01   1.42600002289E+01  100861_01201
   2.47268505096E+01   1.55699996948E+01  100861_03231
   2.46769180298E+01   1.41599998474E+01  100861_04271
   2.46652297974E+01   1.38800001144E+01  100861_05281
   2.46488418579E+01   1.34099998474E+01  100861_07011
   2.46372184753E+01   1.32100000381E+01  100861_07281
   2.46239852905E+01   1.31400003433E+01  100861_09011
   2.46132736206E+01   1.30000000000E+01  100861_09291
   2.46037616730E+01   1.07899999619E+01  100861_10251
   2.45940399170E+01   1.38100004196E+01  100861_11301
   2.45872325897E+01   1.42299995422E+01  100861_12291
   2.46842041016E+01   1.78700008392E+01  100861_01261
   2.47079029083E+01   1.83999996185E+01  100861_02281
   2.47091617584E+01   1.97099990845E+01  100861_03161
   2.47251625061E+01   2.02199993134E+01  100861_03301
   2.46979999542E+01   1.99599990845E+01  100861_05311
   2.45972404480E+01   1.40799999237E+01  100861_07311
   2.45784950256E+01   1.39600000381E+01  100861_09061
   2.45703506470E+01   1.38599996567E+01  100861_10051
   0.00000000000E+00   1.27200002670E+01  100861_11021
   0.00000000000E+00   1.41800003052E+01  100861_11281
   0.00000000000E+00   1.42799997330E+01  100861_12271
   0.00000000000E+00   1.51700000763E+01  100861_02071
   0.00000000000E+00   1.78500003815E+01  100861_02281
   0.00000000000E+00   1.87900009155E+01  100861_03281
   0.00000000000E+00   1.85699996948E+01  100861_04301
