"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   5.40642890930E+01   5.16800003052E+01  w1_01061994 
   5.39782829285E+01   5.16699981689E+01  w1_01201994 
   5.34644355774E+01   5.22700004578E+01  w1_02231994 
   5.42418975830E+01   5.18100013733E+01  w1_03231994 
   5.41580581665E+01   5.17900009155E+01  w1_04271994 
   5.41248016357E+01   5.17599983215E+01  w1_05281994 
   5.40115051270E+01   5.16500015259E+01  w1_06291994 
   5.38613357544E+01   5.14300003052E+01  w1_07271994 
   5.37677688599E+01   5.15900001526E+01  w1_08301994 
   5.37327804565E+01   5.15999984741E+01  w1_09281994 
   5.37164459229E+01   5.15900001526E+01  w1_10241994 
   5.37175483704E+01   5.16399993896E+01  w1_11291994 
   5.35925598145E+01   5.16800003052E+01  w1_12291994 
   5.34538421631E+01   5.26699981689E+01  w1_01251995 
   5.36164398193E+01   5.17599983215E+01  w1_02271995 
   5.39528694153E+01   5.21500015259E+01  w1_03161995 
   5.40033340454E+01   5.20499992371E+01  w1_03291995 
   5.39861450195E+01   5.14099998474E+01  w1_04261995 
   5.39624671936E+01   5.13100013733E+01  w1_05301995 
   5.37986831665E+01   5.12200012207E+01  w1_06301995 
   5.36939888000E+01   5.11100006104E+01  w1_07281995 
   5.36429138184E+01   5.10600013733E+01  w1_09051995 
   5.36324310303E+01   5.10400009155E+01  w1_10051995 
   5.36468429565E+01   5.10200004578E+01  w1_10311995 
   5.38153266907E+01   5.10400009155E+01  w1_11271995 
   5.39967422485E+01   5.11599998474E+01  w1_12261995 
   5.42342834473E+01   5.17700004578E+01  w1_02071996 
   5.41557044983E+01   5.18300018311E+01  w1_02281996 
   5.40193672180E+01   5.14300003052E+01  w1_03291996 
   5.38997764587E+01   5.12700004578E+01  w1_04291996 
   5.37320518494E+01   5.12000007629E+01  w1_05291996 
   5.36552009583E+01   5.11100006104E+01  w1_07011996 
   5.36090393066E+01   5.10900001526E+01  w1_07251996 
   5.35668067932E+01   5.10699996948E+01  w1_08291996 
   5.35656967163E+01   5.10400009155E+01  w1_09271996 
   5.35807189941E+01   5.10400009155E+01  w1_11011996 
   5.37293510437E+01   5.11399993896E+01  w1_12031996 
   5.38196830750E+01   5.15699996948E+01  w1_12271996 
   5.33566856384E+01   5.21199989319E+01  w1_01311997 
   5.39176712036E+01   5.15900001526E+01  w1_02271997 
   5.40131263733E+01   5.14500007629E+01  w1_03281997 
   5.40779457092E+01   5.13800010681E+01  w1_04281997 
   5.40921669006E+01   5.12900009155E+01  w1_05291997 
   5.39456062317E+01   5.12400016785E+01  w1_07091997 
   5.37858200073E+01   5.12400016785E+01  w1_08051997 
   5.37223892212E+01   5.12299995422E+01  w1_08271997 
   5.36972045898E+01   5.12400016785E+01  w1_09301997 
   5.36872329712E+01   5.12099990845E+01  w1_10301997 
   5.37083549500E+01   5.12799987793E+01  w1_11241997 
   5.38288536072E+01   5.14799995422E+01  w1_12301997 
   5.37187576294E+01   5.12400016785E+01  w1_01281998 
   5.37191200256E+01   5.19300003052E+01  w1_01291998 
   5.35687789917E+01   5.23100013733E+01  w1_02261998 
   5.36999702454E+01   5.18100013733E+01  w1_03311998 
   5.38067855835E+01   5.16300010681E+01  w1_05121998 
   5.37415428162E+01   5.15600013733E+01  w1_06011998 
   5.36500320435E+01   5.14199981689E+01  w1_07011998 
   5.34343986511E+01   5.13100013733E+01  w1_08041998 
   5.32111015320E+01   5.12599983215E+01  w1_08281998 
   5.30585784912E+01   5.12299995422E+01  w1_10281998 
   5.33577880859E+01   5.13499984741E+01  w1_12021998 
   5.34386749268E+01   5.12999992371E+01  w1_01041999 
   5.36150550842E+01   5.14799995422E+01  w1_01291999 
   5.37999725342E+01   5.15299987793E+01  w1_02241999 
   5.38779602051E+01   5.15800018311E+01  w1_04021999 
   5.38711585999E+01   5.14300003052E+01  w1_04301999 
   5.37028923035E+01   5.13600006104E+01  w1_06021999 
   5.35978431702E+01   5.12599983215E+01  w1_07011999 
   5.35278739929E+01   5.12299995422E+01  w1_07271999 
   5.34715309143E+01   5.11800003052E+01  w1_08311999 
   5.34482994080E+01   5.11800003052E+01  w1_10081999 
   5.35177955627E+01   5.12200012207E+01  w1_10281999 
   5.35563354492E+01   5.12000007629E+01  w1_11301999 
   5.35972557068E+01   5.15299987793E+01  w1_01052000 
   5.37802391052E+01   5.15299987793E+01  w1_01312000 
   5.38704452515E+01   5.18100013733E+01  w1_02252000 
   5.39599800110E+01   5.14000015259E+01  w1_04032000 
   5.39250030518E+01   5.13800010681E+01  w1_04252000 
   5.37781143188E+01   5.12700004578E+01  w1_05312000 
   5.36594047546E+01   5.11800003052E+01  w1_06282000 
   5.35810623169E+01   5.11500015259E+01  w1_07312000 
   5.35453033447E+01   5.11300010681E+01  w1_08292000 
   5.35256423950E+01   5.11300010681E+01  w1_10032000 
   5.35323028564E+01   5.11500015259E+01  w1_10312000 
   5.37006988525E+01   5.11599998474E+01  w1_11302000 
   5.37756004333E+01   5.11899986267E+01  w1_12202000 
   5.38472824097E+01   5.13100013733E+01  w1_02022001 
   5.38035163879E+01   5.13800010681E+01  w1_02282001 
   5.37855834961E+01   5.13499984741E+01  w1_04052001 
   5.37331657410E+01   5.13400001526E+01  w1_05012001 
   5.36757431030E+01   5.12299995422E+01  w1_05242001 
   5.35417594910E+01   5.11500015259E+01  w1_07092001 
   5.35252761841E+01   5.10800018311E+01  w1_07232001 
   5.34875869751E+01   5.10800018311E+01  w1_08302001 
   5.34709930420E+01   5.10800018311E+01  w1_09272001 
   5.36046676636E+01   5.11300010681E+01  w1_11082001 
   5.36557006836E+01   5.12000007629E+01  w1_11302001 
   5.39002418518E+01   5.12999992371E+01  w1_12202001 
   5.39243164062E+01   5.13499984741E+01  w1_01302002 
   5.38803329468E+01   5.12900009155E+01  w1_03042002 
   5.38965377808E+01   5.13600006104E+01  w1_03262002 
   5.38797225952E+01   5.13199996948E+01  w1_04262002 
   5.38075714111E+01   5.12200012207E+01  w1_05282002 
   5.36926002502E+01   5.11599998474E+01  w1_06252002 
   5.35548171997E+01   5.10900001526E+01  w1_07292002 
   5.35094070435E+01   5.10699996948E+01  w1_08282002 
   5.34828491211E+01   5.10600013733E+01  w1_10022002 
   5.35008087158E+01   5.11800003052E+01  w1_11072002 
   5.35313644409E+01   5.11800003052E+01  w1_12022002 
   5.37935791016E+01   5.17299995422E+01  w1_12302002 
   5.38262329102E+01   5.14000015259E+01  w1_01302003 
   5.38887786865E+01   5.13600006104E+01  w1_02242003 
   5.38988533020E+01   5.13400001526E+01  w1_03262003 
   5.37784500122E+01   5.14399986267E+01  w1_04292003 
   5.36750259399E+01   5.13300018311E+01  w1_05272003 
   5.35675735474E+01   5.12200012207E+01  w1_06262003 
   5.34906692505E+01   5.13400001526E+01  w1_07292003 
   5.34570808411E+01   5.11100006104E+01  w1_08282003 
   5.34426498413E+01   5.11399993896E+01  w1_09262003 
   5.35756835938E+01   5.11300010681E+01  w1_10252003 
   5.36098823547E+01   5.11300010681E+01  w1_11262003 
   5.36601181030E+01   5.11899986267E+01  w1_12222003 
   5.39188385010E+01   5.13100013733E+01  w1_01262004 
   5.39685401917E+01   5.15200004578E+01  w1_02232004 
   5.40580940247E+01   5.13300018311E+01  w1_04012004 
   5.39896736145E+01   5.11800003052E+01  w1_04302004 
   5.38900794983E+01   5.12200012207E+01  w1_05272004 
   5.37266998291E+01   5.11399993896E+01  w1_06292004 
   5.35751380920E+01   5.11100006104E+01  w1_08042004 
   5.35233230591E+01   5.08300018311E+01  w1_08302004 
   5.34985237122E+01   5.08699989319E+01  w1_09292004 
   5.34922981262E+01   5.08499984741E+01  w1_10272004 
   5.34992713928E+01   5.09700012207E+01  w1_12012004 
   5.36902999878E+01   5.11800003052E+01  w1_12282004 
   5.38329010010E+01   5.15099983215E+01  w1_02092005 
   5.37994842529E+01   5.23800010681E+01  w1_02272005 
   5.39516639709E+01   5.18699989319E+01  w1_03302005 
   5.40474777222E+01   5.14900016785E+01  w1_05022005 
   5.39141311646E+01   5.13699989319E+01  w1_05262005 
   5.37282791138E+01   5.09599990845E+01  w1_06302005 
   5.35797538757E+01   5.11899986267E+01  w1_07282005 
   5.35177688599E+01   5.09099998474E+01  w1_08312005 
   5.34919776917E+01   5.11199989319E+01  w1_09282005 
   5.34856262207E+01   5.11399993896E+01  w1_10282005 
   5.35208587646E+01   5.11599998474E+01  w1_12062005 
   5.36381950378E+01   5.16899986267E+01  w1_01062006 
   5.36299514771E+01   5.14199981689E+01  w1_02012006 
   5.36728248596E+01   5.18800010681E+01  w1_03022006 
   5.36779060364E+01   5.18199996948E+01  w1_03292006 
   5.36409530640E+01   5.17299995422E+01  w1_04262006 
   5.35604019165E+01   5.14900016785E+01  w1_05252006 
   5.34577903748E+01   5.13699989319E+01  w1_07062006 
   5.34210281372E+01   5.11899986267E+01  w1_08102006 
   5.33931427002E+01   5.14599990845E+01  w1_09012006 
   5.34083671570E+01   5.11500015259E+01  w1_10042006 
   5.34336662292E+01   5.11500015259E+01  w1_11012006 
   5.34467773438E+01   5.11300010681E+01  w1_11292006 
   5.35391731262E+01   5.12000007629E+01  w1_12222006 
   5.38570289612E+01   5.11399993896E+01  w1_02052007 
   5.38805465698E+01   5.15699996948E+01  w1_02272007 
   5.38567428589E+01   5.13100013733E+01  w1_03272007 
   5.37604026794E+01   5.12200012207E+01  w1_05012007 
   5.36267204285E+01   5.11500015259E+01  w1_05312007 
   5.35154533386E+01   5.11300010681E+01  w1_06272007 
   5.34436111450E+01   5.10800018311E+01  w1_08022007 
   5.34056625366E+01   5.10800018311E+01  w1_08312007 
   5.33929977417E+01   5.07999992371E+01  w1_10022007 
   5.33983840942E+01   5.10900001526E+01  w1_11022007 
   5.34793281555E+01   5.10800018311E+01  w1_11292007 
   5.35153274536E+01   5.10999984741E+01  w1_12202007 
   5.35758934021E+01   5.15400009155E+01  w1_01102008 
   5.35464744568E+01   5.18400001526E+01  w1_02012008 
   5.37621269226E+01   5.17400016785E+01  w1_02292008 
   5.38269233704E+01   5.14399986267E+01  w1_03212008 
   5.37435531616E+01   5.13100013733E+01  w1_04282008 
   5.36197090149E+01   5.12000007629E+01  w1_05302008 
   5.34977226257E+01   5.11500015259E+01  w1_07022008 
   5.34366226196E+01   5.10699996948E+01  w1_07302008 
   5.33788146973E+01   5.10699996948E+01  w1_09042008 
   5.33687057495E+01   5.10900001526E+01  w1_10022008 
   5.35293731689E+01   5.10900001526E+01  w1_10292008 
   5.34903640747E+01   5.11500015259E+01  w1_12032008 
   5.35823135376E+01   5.12200012207E+01  w1_01082009 
   5.37921981812E+01   5.13199996948E+01  w1_01302009 
   5.38554916382E+01   5.18499984741E+01  w1_02252009 
   5.38811836243E+01   5.15000000000E+01  w1_03302009 
   5.39584617615E+01   5.13699989319E+01  w1_05012009 
   5.37792434692E+01   5.12799987793E+01  w1_06012009 
   5.36931266785E+01   5.12200012207E+01  w1_06242009 
   5.35208358765E+01   5.11500015259E+01  w1_08052009 
   5.34556961060E+01   5.11100006104E+01  w1_09012009 
   5.34165267944E+01   5.11199989319E+01  w1_09302009 
   5.34058532715E+01   5.16199989319E+01  w1_10162009 
   5.34103775024E+01   5.12999992371E+01  w1_11042009 
   5.35630187988E+01   5.12400016785E+01  w1_12032009 
   5.37231712341E+01   5.13499984741E+01  w1_01052010 
   5.37024841309E+01   5.19000015259E+01  w1_01292010 
   5.38524284363E+01   5.21899986267E+01  w1_03042010 
   5.39945716858E+01   5.15900001526E+01  w1_03302010 
   5.38806533813E+01   5.16899986267E+01  w1_04292010 
   5.37474555969E+01   5.14599990845E+01  w1_06042010 
   5.36772308350E+01   5.13300018311E+01  w1_06302010 
   5.35525207520E+01   5.12400016785E+01  w1_07302010 
   5.34688262939E+01   5.11800003052E+01  w1_08312010 
   5.33863677979E+01   5.12000007629E+01  w1_10012010 
   5.32088356018E+01   5.11899986267E+01  w1_10282010 
   5.29851684570E+01   5.12400016785E+01  w1_12012010 
   5.31525535583E+01   5.18600006104E+01  w1_01052011 
   5.32838554382E+01   5.14500007629E+01  w1_01272011 
   5.33399963379E+01   5.19700012207E+01  w1_02282011 
   5.34538574219E+01   5.20600013733E+01  w1_04012011 
   5.35206985474E+01   5.14900016785E+01  w1_05022011 
   5.34057769775E+01   5.13800010681E+01  w1_06032011 
   5.33187370300E+01   5.13300018311E+01  w1_06282011 
   5.32288208008E+01   5.12200012207E+01  w1_08012011 
   5.31873359680E+01   5.11599998474E+01  w1_08292011 
   5.31659469604E+01   5.11599998474E+01  w1_10032011 
   5.30986633301E+01   5.11800003052E+01  w1_11022011 
   5.28688812256E+01   5.09500007629E+01  w1_11302011 
   5.21177864075E+01   5.09500007629E+01  w1_01062012 
   5.21239852905E+01   5.10800018311E+01  w1_01302012 
   5.20270843506E+01   5.10000000000E+01  w1_03052012 
   5.19465141296E+01   5.12400016785E+01  w1_04022012 
   5.18668785095E+01   5.10800018311E+01  w1_04302012 
   5.17361946106E+01   5.09300003052E+01  w1_06012012 
   5.16460685730E+01   5.08699989319E+01  w1_06292012 
   5.14469871521E+01   5.08300018311E+01  w1_08012012 
   5.14601745605E+01   5.08199996948E+01  w1_08272012 
   5.13217163086E+01   5.08100013733E+01  w1_09222012 
   5.19219245911E+01   5.07200012207E+01  w1_10292012 
   5.21035537720E+01   5.12999992371E+01  w1_12062012 
   5.21666336060E+01   5.13600006104E+01  w1_01022013 
   5.21838569641E+01   5.11399993896E+01  w1_01302013 
   5.22837257385E+01   5.08800010681E+01  w1_02272013 
   5.23664207458E+01   5.10000000000E+01  w1_04032013 
   5.23419189453E+01   5.09300003052E+01  w1_04252013 
   5.22508544922E+01   5.08100013733E+01  w1_05312013 
   5.22206649780E+01   5.08300018311E+01  w1_06212013 
   5.21328887939E+01   5.07999992371E+01  w1_08012013 
   5.20934333801E+01   5.07900009155E+01  w1_09062013 
   5.21060142517E+01   5.07900009155E+01  w1_10082013 
   5.21715240479E+01   5.07999992371E+01  w1_11042013 
   5.25295028687E+01   5.08199996948E+01  w1_12022013 
   5.29032516479E+01   5.08400001526E+01  w1_01082014 
   5.28794784546E+01   5.08400001526E+01  w1_02032014 
   5.30277099609E+01   5.09700012207E+01  w1_03032014 
   5.29360809326E+01   5.09500007629E+01  w1_04302014 
   5.28586997986E+01   5.08400001526E+01  w1_06052014 
   5.27578926086E+01   5.07400016785E+01  w1_07032014 
   5.26935195923E+01   5.07900009155E+01  w1_07302014 
   5.26501693726E+01   5.07799987793E+01  w1_08272014 
   0.00000000000E+00   5.07799987793E+01  w1_10022014 
   0.00000000000E+00   5.07999992371E+01  w1_11072014 
   0.00000000000E+00   5.08100013733E+01  w1_12012014 
   0.00000000000E+00   5.18899993896E+01  w1_01152015 
   0.00000000000E+00   5.10299987793E+01  w1_03032015 
   0.00000000000E+00   5.09900016785E+01  w1_03232015 
   0.00000000000E+00   5.08899993896E+01  w1_04302015 
   0.00000000000E+00   5.09199981689E+01  w1_05202015 
   0.00000000000E+00   5.07999992371E+01  w1_06242015 
   0.00000000000E+00   5.08800010681E+01  w1_08032015 
   0.00000000000E+00   5.08100013733E+01  w1_10082015 
   0.00000000000E+00   5.08400001526E+01  w1_10232015 
   0.00000000000E+00   5.09000015259E+01  w1_12112015 
   0.00000000000E+00   5.10900001526E+01  w1_12232015 
   0.00000000000E+00   5.15099983215E+01  w1_01262016 
   0.00000000000E+00   5.12400016785E+01  w1_03042016 
   0.00000000000E+00   5.12599983215E+01  w1_04062016 
   8.85701904297E+01   1.04029998779E+02  W2_10231990 
   8.84713058472E+01   1.03839996338E+02  W2_11161990 
   8.83266601562E+01   1.03760002136E+02  W2_12191990 
   8.82595748901E+01   1.03680000305E+02  W2_01041991 
   8.81329421997E+01   1.03529998779E+02  W2_02051991 
   8.80346679688E+01   1.03349998474E+02  W2_03051991 
   8.79907760620E+01   1.05319999695E+02  W2_03181991 
   8.79840240479E+01   1.05910003662E+02  W2_03201991 
   8.79804458618E+01   1.06510002136E+02  W2_03211991 
   8.79659576416E+01   1.07160003662E+02  W2_03251991 
   8.79369888306E+01   1.07629997253E+02  W2_04021991 
   8.79120941162E+01   1.07699996948E+02  W2_04091991 
   8.78805923462E+01   1.07559997559E+02  W2_04181991 
   8.78194503784E+01   1.07550003052E+02  W2_05061991 
   8.77864608765E+01   1.07529998779E+02  W2_05161991 
   8.77636642456E+01   1.07480003357E+02  W2_05231991 
   8.77411346436E+01   1.07489997864E+02  W2_05301991 
   8.77189483643E+01   1.07480003357E+02  W2_06061991 
   8.76753921509E+01   1.07319999695E+02  W2_06201991 
   8.76300277710E+01   1.07209999084E+02  W2_07051991 
   8.75371093750E+01   1.07010002136E+02  W2_08061991 
   8.74559326172E+01   1.06839996338E+02  W2_09041991 
   8.73786544800E+01   1.06709999084E+02  W2_10021991 
   8.72604141235E+01   1.06540000916E+02  W2_11151991 
   8.71979522705E+01   1.06440002441E+02  W2_12091991 
   8.71429748535E+01   1.06550003052E+02  W2_12311991 
   8.71293563843E+01   1.06589996338E+02  W2_01061992 
   8.70747451782E+01   1.06360000610E+02  W2_02051992 
   8.70259094238E+01   1.07970001221E+02  W2_03021992 
   8.70058898926E+01   1.05430000305E+02  W2_03121992 
   8.69633483887E+01   1.07889999390E+02  W2_04021992 
   8.68888168335E+01   1.07550003052E+02  W2_05081992 
   8.68211517334E+01   1.07360000610E+02  W2_06091992 
   8.67628860474E+01   1.07260002136E+02  W2_07071992 
   8.66934432983E+01   1.07099998474E+02  W2_08101992 
   8.66303558350E+01   1.06870002747E+02  W2_09101992 
   8.65507431030E+01   1.06339996338E+02  W2_10191992 
   8.65034408569E+01   1.06069999695E+02  W2_11111992 
   8.64606246948E+01   1.05800003052E+02  W2_12021992 
   8.64065246582E+01   1.05629997253E+02  W2_12291992 
   8.63946914673E+01   1.06629997253E+02  W2_01041993 
   8.63750610352E+01   1.08459999084E+02  W2_01141993 
   8.63534622192E+01   1.08519996643E+02  W2_01251993 
   8.62841644287E+01   1.08599998474E+02  W2_03031993 
   8.62293090820E+01   1.08000000000E+02  W2_04021993 
   8.61719589233E+01   1.07639999390E+02  W2_05041993 
   8.61090545654E+01   1.07559997559E+02  W2_06091993 
   8.60746612549E+01   1.07290000916E+02  W2_06291993 
   8.60253982544E+01   1.07129997253E+02  W2_07281993 
   8.59693298340E+01   1.06809997559E+02  W2_08301993 
   8.59179077148E+01   1.06339996338E+02  W2_09291993 
   8.58588714600E+01   1.05830001831E+02  W2_11021993 
   8.58114929199E+01   1.06010002136E+02  W2_11291993 
   8.57463226318E+01   1.05430000305E+02  W2_01061994 
   8.57306213379E+01   1.05349998474E+02  W2_01201994 
   8.56886138916E+01   1.07379997253E+02  W2_02231994 
   8.56524810791E+01   1.07300003052E+02  W2_03231994 
   8.56080932617E+01   1.07209999084E+02  W2_04271994 
   8.55667266846E+01   1.07190002441E+02  W2_05281994 
   8.55210647583E+01   1.06730003357E+02  W2_06291994 
   8.54799346924E+01   1.06379997253E+02  W2_07271994 
   8.54297256470E+01   1.05650001526E+02  W2_08301994 
   8.53865051270E+01   1.05019996643E+02  W2_09281994 
   8.53469390869E+01   1.04569999695E+02  W2_10241994 
   8.52910537720E+01   1.04059997559E+02  W2_11291994 
   8.52463378906E+01   1.03680000305E+02  W2_12291994 
   8.52067871094E+01   1.08290000916E+02  W2_01251995 
   8.51607894897E+01   1.07720001221E+02  W2_02271995 
   8.51407852173E+01   1.09050003052E+02  W2_03151995 
   8.51228790283E+01   1.08819999695E+02  W2_03291995 
   8.50867767334E+01   1.08139999390E+02  W2_04261995 
   8.50420150757E+01   1.07970001221E+02  W2_05301995 
   8.50010910034E+01   1.07819999695E+02  W2_06301995 
   8.49638824463E+01   1.07519996643E+02  W2_07281995 
   8.49109497070E+01   1.07489997864E+02  W2_09051995 
   8.48692703247E+01   1.07459999084E+02  W2_10051995 
   8.48313903809E+01   1.07430000305E+02  W2_10311995 
   8.47923507690E+01   1.07419998169E+02  W2_11271995 
   8.47538452148E+01   1.07550003052E+02  W2_12261995 
   8.47034530640E+01   1.08250000000E+02  W2_02061996 
   8.46784744263E+01   1.08459999084E+02  W2_02281996 
   8.46423339844E+01   1.08389999390E+02  W2_03291996 
   8.46043853760E+01   1.07720001221E+02  W2_04291996 
   8.45269699097E+01   1.07339996338E+02  W2_07011996 
   8.44979095459E+01   1.07250000000E+02  W2_07251996 
   8.44549636841E+01   1.07089996338E+02  W2_08291996 
   8.44186859131E+01   1.07059997559E+02  W2_09271996 
   8.43728103638E+01   1.07089996338E+02  W2_11011996 
   8.43501739502E+01   1.07180000305E+02  W2_11181996 
   8.43462524414E+01   1.07230003357E+02  W2_11211996 
   8.43449401855E+01   1.07239997864E+02  W2_11221996 
   8.43410263062E+01   1.07279998779E+02  W2_11251996 
   8.43397369385E+01   1.07279998779E+02  W2_11261996 
   8.43372192383E+01   1.07300003052E+02  W2_11281996 
   8.43347396851E+01   1.07330001831E+02  W2_11301996 
   8.43335037231E+01   1.07309997559E+02  W2_12011996 
   8.43310394287E+01   1.07319999695E+02  W2_12031996 
   8.43286056519E+01   1.07349998474E+02  W2_12051996 
   8.43251876831E+01   1.07379997253E+02  W2_12081996 
   8.43229904175E+01   1.07389999390E+02  W2_12101996 
   8.43218994141E+01   1.07870002747E+02  W2_12111996 
   8.43197097778E+01   1.07860000610E+02  W2_12131996 
   8.43164291382E+01   1.07790000916E+02  W2_12161996 
   8.43142395020E+01   1.07720001221E+02  W2_12181996 
   8.43042678833E+01   1.07819999695E+02  W2_12271996 
   8.42916641235E+01   1.08330001831E+02  W2_01071997 
   8.42643890381E+01   1.08639999390E+02  W2_01311997 
   8.42489624023E+01   1.08120002747E+02  W2_02271997 
   8.42220535278E+01   1.07870002747E+02  W2_03281997 
   8.41881866455E+01   1.07819999695E+02  W2_04281997 
   8.41522903442E+01   1.07239997864E+02  W2_05291997 
   8.41067199707E+01   1.06959999084E+02  W2_07091997 
   8.40757446289E+01   1.06709999084E+02  W2_08051997 
   8.40490417480E+01   1.06660003662E+02  W2_08281997 
   1.18553113937E+01   9.86999988556E+00  w3_10231990 
   1.17161645889E+01   9.60999965668E+00  w3_11261990 
   1.16542062759E+01   1.03500003815E+01  w3_12191990 
   1.17802047729E+01   9.53999996185E+00  w3_01041991 
   1.16837940216E+01   1.13599996567E+01  w3_02051991 
   1.38920993805E+01   1.48999996185E+01  w3_03061991 
   1.33641338348E+01   1.58900003433E+01  w3_03181991 
   1.18788042068E+01   1.52799997330E+01  w3_04021991 
   1.18620319366E+01   1.38199996948E+01  w3_04091991 
   1.18523311615E+01   1.38500003815E+01  w3_04181991 
   1.18718404770E+01   1.46800003052E+01  w3_05061991 
   1.23156299591E+01   1.32399997711E+01  w3_07051991 
   1.25368041992E+01   1.30299997330E+01  w3_08061991 
   1.26760520935E+01   1.24099998474E+01  w3_09041991 
   1.28067378998E+01   1.22600002289E+01  w3_10021991 
   1.29518346786E+01   1.21000003815E+01  w3_11151991 
   1.30250225067E+01   1.20900001526E+01  w3_12121991 
   1.46857662201E+01   1.58400001526E+01  w3_01061992 
   1.32949504852E+01   1.35799999237E+01  w3_02051992 
   1.48759679794E+01   1.83500003815E+01  w3_03021992 
   1.50374355316E+01   1.88099994659E+01  w3_04021992 
   1.46880559921E+01   1.48000001907E+01  w3_05081992 
   1.43782234192E+01   1.34399995804E+01  w3_07071992 
   1.44910745621E+01   1.31199998856E+01  w3_08201992 
   1.45623588562E+01   1.30299997330E+01  w3_09101992 
   1.44837827682E+01   1.29099998474E+01  w3_10191992 
   1.44173402786E+01   1.29499998093E+01  w3_11121992 
   1.40389156342E+01   1.27200002670E+01  w3_12021992 
   1.38562335968E+01   1.45000000000E+01  w3_12311992 
   1.36513719559E+01   2.15400009155E+01  w3_01251993 
   1.31765155792E+01   2.22800006866E+01  w3_03031993 
   1.28854169846E+01   2.16299991608E+01  w3_04021993 
   1.26656541824E+01   2.17299995422E+01  w3_05041993 
   1.24224319458E+01   1.47200002670E+01  w3_06091993 
   1.23249235153E+01   1.44300003052E+01  w3_06291993 
   1.22224483490E+01   1.42100000381E+01  w3_07301993 
   1.20888433456E+01   1.37299995422E+01  w3_08301993 
   1.18605613708E+01   1.20100002289E+01  w3_10141993 
   1.17341804504E+01   1.30600004196E+01  w3_11021993 
   1.15286407471E+01   1.35299997330E+01  w3_11291993 
   1.10423641205E+01   1.29799995422E+01  w3_01071994 
   1.08603925705E+01   1.42600002289E+01  w3_01201994 
   1.37245159149E+01   1.55699996948E+01  w3_03231994 
   1.34502038956E+01   1.41599998474E+01  w3_04271994 
   1.29173088074E+01   1.38800001144E+01  w3_05281994 
   1.19747915268E+01   1.34099998474E+01  w3_07011994 
   1.16906509399E+01   1.32100000381E+01  w3_07281994 
   1.14185295105E+01   1.31400003433E+01  w3_09011994 
   1.12367305756E+01   1.30000000000E+01  w3_09291994 
   1.10562019348E+01   1.07899999619E+01  w3_10251994 
   1.08251895905E+01   1.38100004196E+01  w3_11301994 
   1.04418506622E+01   1.42299995422E+01  w3_12291994 
   1.02821846008E+01   1.78700008392E+01  w3_01261995 
   1.00120363235E+01   1.83999996185E+01  w3_02281995 
   9.96174240112E+00   1.97099990845E+01  w3_03161995 
